DataFile,SampleNo,7Li,9Be,23Na,24Mg,27Al,29Si,31P,33S,39K,43Ca,45Sc,47Ti,51V,52Cr,55Mn,57Fe,59Co,60Ni,63Cu,66Zn,75As,85Rb,88Sr,89Y,90Zr,107Ag,111Cd,118Sn,121Sb,133Cs,137Ba,139La,140Ce,141Pr,146Nd,147Sm,153Eu,157Gd,159Tb,163Dy,165Ho,166Er,169Tm,172Yb,175Lu,178Hf,181Ta,182W,197Au,205Tl,208Pb,209Bi,232Th,238U
160824-A,D0443-2a    8/24/2016 3:15:25 PM,0.033854954,0.000964854,0.480462992,0.724640119,16.71695298,48.65384302,0.263926611,0.222083939,4.183703557,0.993208926,0.000833106,0.155488084,0.01338263,0.001104329,3.739821745,2.367128503,0.000592447,0.000980649,20.44917065,0.151501334,0.007931476,0.013811237,0.015741445,0.002468002,0.003669093,0.000826532,0.000110959,0.00345174,0.000342655,0.002364536,0.048887197,0.002055784,0.00419083,0.00051038,0.002546591,0.000851709,0.000234818,0.000855969,9.71E-05,0.000512813,8.19E-05,0.000194023,2.69E-05,0.000155829,2.38E-05,9.52E-05,3.07E-05,0.001097091,2.88E-06,0.000157489,0.731406862,0.000467766,0.000432094,0.00072113
160824-A,D0443-2b    8/24/2016 3:17:41 PM,0.026855475,0.000938943,0.320141786,0.590269279,13.19833059,43.10218191,0.205757173,0.206808445,2.74225303,0.658138526,0.000641198,0.122114004,0.010136558,0.000872388,3.09845761,1.828491411,0.000589126,0.000909844,33.10576848,0.125834986,0.005800019,0.009367591,0.010719813,0.001903959,0.002933427,0.001071424,0.00012434,0.002609979,0.000208299,0.001834358,0.037597099,0.00153426,0.003248751,0.000394267,0.001825079,0.000668884,0.000180326,0.000688796,7.38E-05,0.000369157,0.00006382,0.000147215,2.01E-05,0.000121478,1.78E-05,7.40E-05,2.09E-05,0.000894971,0,9.81E-05,0.568687659,0.000369346,0.000310338,0.000529778
160812-C,D0493-1a    8/12/2016 4:33:44 PM,0.010723408,0.000548964,0.077443675,0.502961257,12.44583447,25.98576309,0.073210537,0.102684743,0.491233062,0.796134905,0.000967114,0.347709676,0.00762783,0.002190773,0.338577026,3.284633388,0.000627836,0.0014828,8.535885066,8.387804921,0.009687103,0.001990529,0.016293584,0.005967122,0.019731392,0.01998646,-0.000206022,0.000880875,0.12541324,0.000336641,0.008180167,0.00725087,0.013025118,0.001478465,0.005841935,0.001104924,0.000330207,0.000949255,0.000135333,0.000913468,0.000182348,0.000532804,7.52E-05,0.000522499,8.15E-05,0.000543814,0.00038089,0.000211098,1.11E-05,1.65E-05,38.35743116,0.000559899,0.00259714,0.003518884
160812-C,D0493-1b    8/12/2016 4:36:00 PM,0.010807236,0.000833442,-0.341722885,0.505836588,13.26278731,21.83161682,0.037222884,0.27139092,0.448388552,0.844535315,0.001032697,0.34792125,0.007756137,0.003457692,0.319128855,3.258443028,0.000624821,0.001568788,8.509115648,8.660243106,0.010043885,0.002145826,0.01647176,0.006047029,0.019920577,0.022129017,0.000142934,-0.000700069,0.117860674,0.000360116,0.008169173,0.007417392,0.012896193,0.001511625,0.005762917,0.001107409,0.000329405,0.000989683,0.000144804,0.000953798,0.000181303,0.00057158,7.75E-05,0.000534247,7.32E-05,0.000571373,0.000371268,0.000207065,5.35E-06,1.30E-05,41.77609947,0.00056164,0.002625114,0.00341549
160812-C,D0493-2a    8/12/2016 4:38:41 PM,0.014021075,0.000700588,0.096934754,0.467405901,11.3258048,28.84179364,0.095982523,0.198910038,0.709281666,0.792703138,0.000976263,0.263213669,0.007936854,0.001533509,0.243565057,2.661439186,0.00056344,0.001130056,10.74531191,7.935903479,0.009681046,0.002642629,0.017322444,0.005365799,0.013940497,0.027801172,0.000222956,0.000887521,0.127602436,0.000327493,0.008405551,0.008182681,0.014157174,0.00171354,0.006457253,0.001267409,0.000365368,0.000989452,0.000147924,0.000909007,0.000166185,0.000483625,6.50E-05,0.000459786,6.48E-05,0.000431512,0.000275944,0.000206558,1.24E-05,0.000023237,35.33734004,0.000931553,0.002514453,0.003524033
160812-C,D0493-2b    8/12/2016 4:40:56 PM,0.013095212,0.000857862,0.067444199,0.476050592,12.62811934,24.58863571,0.095489067,0.062575101,0.563916195,0.798485749,0.001055702,0.296716926,0.008117496,0.002028778,0.248502911,3.024403131,0.000573652,0.001485221,11.41712772,8.8406658,0.010398392,0.002390224,0.01662942,0.005315955,0.014135541,0.029204137,0.00024423,0.000802003,0.126089904,0.000321502,0.007822263,0.008254425,0.014254558,0.001678376,0.006314388,0.001226427,0.000344683,0.001006368,0.000148763,0.000863528,0.000177757,0.000484619,6.45E-05,0.000380598,6.79E-05,0.000397265,0.000270189,0.000213879,2.64E-05,9.99E-06,36.60839696,0.000909958,0.002446062,0.003362459
160812-C,D0494-1a    8/12/2016 4:43:38 PM,0.016164722,0.000251775,0.571965319,0.475504659,12.03764946,44.86521353,0.081460336,0.317749303,1.138625185,1.203470734,0.000898885,0.391778255,0.043711405,0.152773957,0.06980865,1.637467266,0.000763028,0.002437424,5.370921529,0.092844301,0.004510602,0.002483684,0.014442376,0.003309332,0.025029301,0.001966833,0.002501685,0.002214739,0.038107661,0.000372169,0.074709694,0.003138755,0.005172461,0.000646672,0.002485374,0.000545608,0.000134383,0.000590594,8.15E-05,0.000573094,0.000114197,0.000307325,4.42E-05,0.000267982,3.87E-05,0.000676745,0.000226067,0.000425422,0,8.29E-05,31.33653162,0.001807392,0.002006099,0.002995054
160812-C,D0494-1b    8/12/2016 4:45:52 PM,0.020553608,0.000119287,0.623421169,0.517060116,12.37757215,42.75281994,0.080148475,0.117951504,1.000132911,1.27184798,0.00094011,0.412316461,0.048237813,0.039249034,0.07477817,1.623241226,0.000689736,0.002040325,5.06941293,0.091031163,0.004643191,0.002051639,0.017159915,0.003615745,0.026518279,0.002360577,0.003554674,0.002187435,0.042749213,0.000300149,0.081826037,0.003267518,0.005553381,0.000680651,0.002674206,0.000555858,0.000145797,0.000553821,9.40E-05,0.000612099,0.000125347,0.000343163,5.01E-05,0.000321024,4.37E-05,0.000700827,0.000230393,0.000123829,1.62E-06,3.04E-05,33.66598796,0.001942544,0.002167437,0.003263346
160812-C,D0494-2a    8/12/2016 4:48:34 PM,0.016645501,0.000263465,0.470119339,0.592612765,11.25899496,39.48190727,0.08397815,0.225232529,0.977553944,1.229772635,0.0008837,0.492827546,0.050366749,0.748565661,0.106108967,2.650788433,0.001480315,0.006020025,8.128238537,0.21053644,0.003544023,0.002157681,0.012792109,0.003344743,0.008862932,0.002295103,0.003538153,0.020822124,0.040786288,0.000340956,0.070697208,0.002900803,0.004823671,0.000614711,0.002526414,0.000570437,0.000133964,0.000596469,8.13E-05,0.000532817,0.000105665,0.000324222,4.27E-05,0.000296266,4.15E-05,0.000298411,0.000190902,0.000148194,2.51E-06,2.46E-05,33.07698186,0.002070271,0.001650534,0.002963478
160812-C,D0494-2b    8/12/2016 4:50:50 PM,0.019616898,0.000188046,0.526635607,0.588982584,11.51135937,40.61365419,0.089701047,0.286570855,0.946116274,1.284264162,0.000923661,0.524278521,0.056936248,0.315545357,0.095280093,2.160123315,0.001131055,0.003284897,6.207835797,0.149747571,0.004577179,0.002021658,0.013153915,0.003724994,0.009848287,0.002629287,0.003568715,0.003387054,0.042765781,0.000292479,0.071394761,0.003348857,0.005457673,0.000672895,0.002708142,0.000592964,0.000161801,0.000581057,8.84E-05,0.000592446,0.000119075,0.00036722,6.17E-05,0.000332296,4.56E-05,0.000341398,0.000213734,0.000132446,4.48E-06,2.51E-05,34.43720063,0.002234861,0.001839003,0.00333865
160812-C,D0497-1a    8/12/2016 4:53:30 PM,0.028254701,0.000650401,0.430368858,0.914886679,22.04811057,48.10958224,1.192489791,0.140801241,3.666847234,1.986755631,0.002545358,0.727579506,0.017272174,0.00754945,0.024555026,4.152142931,0.000579127,0.001626628,16.26657965,0.049351554,0.002492074,0.020775425,0.035758004,0.003609359,0.025794449,-0.000544798,0.000274017,0.004441154,0.000260473,0.006943012,0.03819357,0.007832214,0.015434116,0.001712798,0.006428122,0.00096951,0.000221066,0.000735863,9.86E-05,0.000664321,0.000120932,0.000336587,5.28E-05,0.00030338,0.000045261,0.000586081,0.000150461,0.002503151,1.48E-05,0.000227873,0.032075707,0.019158045,0.002963072,0.000839768
160812-C,D0497-1b    8/12/2016 4:55:46 PM,0.024665815,0.000816199,0.349515659,0.925807935,23.79383701,48.56798696,0.772397169,0.320426186,3.524756031,1.960509568,0.002041856,0.63160338,0.015962697,0.006446939,0.02297538,3.781539618,0.00062601,-0.000868546,15.03829772,0.06140799,0.002266391,0.018831617,0.029350271,0.003466757,0.025795012,0.000209931,0.000195736,0.002269409,0.000168896,0.006221871,0.027828965,0.007283137,0.013383649,0.001523843,0.005713627,0.000962697,0.000192136,0.000673947,7.93E-05,0.000545717,0.000105994,0.000340581,4.82E-05,0.000314578,0.000052637,0.000653803,0.000148798,0.002128123,1.11E-05,0.000170605,0.029147127,0.015702152,0.002755667,0.000706074
160812-C,D0497-2a    8/12/2016 4:58:26 PM,0.0229574,0.001117006,0.506575298,1.158197545,21.68404657,45.70513862,2.20349339,0.788767539,3.368540362,2.425589281,0.002276956,1.454240425,0.014948742,0.007919683,0.030609919,5.353674972,0.000765059,0.001975386,14.92910765,0.078420376,0.003546745,0.016221347,0.058571703,0.003271619,0.019125764,0.000129842,0.000191125,0.004234627,0.000650079,0.005085141,0.046784517,0.006728207,0.013694386,0.001506282,0.005606741,0.000972834,0.000197989,0.000646892,8.54E-05,0.000553697,0.000109534,0.000370819,4.54E-05,0.000302222,4.82E-05,0.000494045,0.000210767,0.016114401,2.13E-05,0.000177177,0.033580779,0.019083594,0.002431155,0.000843522
160812-C,D0497-2b    8/12/2016 5:00:41 PM,0.022014964,0.000916126,0.351969893,1.105314231,23.04600028,47.1509604,1.206834348,0.537689831,2.938844726,1.921571702,0.001877133,1.429838187,0.013172198,0.007193271,0.025218317,4.746763092,0.000743148,0.002548751,15.17192175,0.07214747,0.002983216,0.015633411,0.044576206,0.003067552,0.016356129,0.000116528,0.000259361,0.002678907,0.000451785,0.005403458,0.06704765,0.005545289,0.010834664,0.001179153,0.004555428,0.000692255,0.000146451,0.000580753,8.34E-05,0.000518806,9.86E-05,0.000295922,4.49E-05,0.000264601,4.70E-05,0.000421775,0.000253241,0.016609114,1.40E-05,0.000145363,0.027829107,0.014925623,0.002083861,0.000716734
160812-C,D0495-1a    8/12/2016 5:03:30 PM,0.008341998,0.000483175,0.478957179,0.454925639,7.948406599,35.95639392,0.153058765,0.62484265,0.889115925,2.081395078,0.000693345,0.270983548,0.023966574,0.002025338,0.251481147,0.554034066,0.0002562,0.00046657,7.579305235,0.050362395,0.004067976,0.001740592,0.033094622,0.01473751,0.010108834,0.007483022,0.003433018,0.000964175,0.030593885,8.36E-05,0.015415149,0.003809708,0.008149408,0.000936288,0.003537817,0.000909254,0.000226867,0.001415105,0.000268475,0.00182559,0.000364903,0.001074323,0.000117383,0.000614383,8.29E-05,0.000292864,0.000189921,0.000657959,1.92E-05,8.42E-05,42.51518216,0.004284301,0.001309366,0.003429905
160812-C,D0495-1b    8/12/2016 5:05:44 PM,0.007234128,0.000237208,0.242616941,0.423492778,7.994846865,30.54629379,0.144887044,0.204088263,0.599326789,2.016108704,0.000696162,0.247996521,0.022278935,0.001612128,0.282954074,0.554285813,0.000247848,0.000244873,12.66640398,0.046962167,0.003409563,0.001438905,0.032878166,0.015037319,0.009585644,0.007754959,0.003233056,-0.000490487,0.026964905,7.57E-05,0.016287111,0.003917675,0.008191888,0.000939512,0.003733017,0.00093516,0.000235151,0.001464644,0.000277357,0.001832584,0.000386031,0.001040085,0.000116894,0.000639993,0.000085917,0.000285551,0.000171779,0.000602213,1.48E-05,1.60E-05,43.84744205,0.004202435,0.001274505,0.003204879
160812-C,D0495-2a    8/12/2016 5:08:26 PM,0.007426172,0.000231202,0.294040092,0.440051311,8.632202647,32.82597271,0.142731146,0.200538627,0.61141541,1.589514416,0.000833221,0.260165181,0.027312149,0.00171061,0.316738303,0.6488082,0.000256295,0.000539667,12.15935507,0.048166629,0.004050422,0.001331764,0.017801307,0.015450055,0.010666154,0.00700285,0.002821776,0.000979864,0.030641984,0.000173264,0.009577393,0.003105583,0.006873198,0.000776163,0.002949546,0.000741645,0.000200104,0.001417283,0.000256826,0.001907631,0.000401088,0.001095039,0.000132657,0.000689933,8.75E-05,0.000303222,0.000189822,0.000939983,3.72E-05,2.47E-05,41.65977366,0.004388006,0.001493045,0.003710269
160812-C,D0495-2b    8/12/2016 5:10:41 PM,0.007922905,0.000447439,0.118304277,0.362541367,8.398360487,29.03099697,0.13260336,0.034915051,0.389113827,1.544729078,0.000818522,0.221575142,0.023975766,0.001446494,0.324246653,0.626492263,0.00028289,0.00098301,14.6637899,0.047044427,0.003363036,0.001221707,0.017723578,0.015424898,0.009042478,0.007701221,0.002754811,0.001125271,0.025343006,8.33E-05,0.010498967,0.003068103,0.006751617,0.000735581,0.002906183,0.000838341,0.000207069,0.001326119,0.000265728,0.001901592,0.000406313,0.001107981,0.000128662,0.000716158,0.000096392,0.000271988,0.000149535,0.000821536,4.62E-05,1.42E-05,43.94418172,0.004224009,0.001383357,0.003579571
160812-C,D0498-1a    8/12/2016 5:26:45 PM,0.018902301,0.000605596,0.536173056,0.579291953,6.650567417,29.15182794,1.429107899,1.318388137,0.549287859,4.340324389,0.001439694,0.412078736,0.032300171,0.109456065,0.032797602,2.701990234,0.000607824,0.001032686,16.80282019,0.092098519,0.312367702,0.003581959,0.038903817,0.018510944,0.027696219,0.001554008,0.002075386,0.000468786,0.023167714,0.000406551,0.038462908,0.002883474,0.005741168,0.000731993,0.003097622,0.000966186,0.000237732,0.001690264,0.000416836,0.003039649,0.000597915,0.00182284,0.000238176,0.00138632,0.000190154,0.00049043,0.000111744,0.000770788,-5.34E-06,1.47E-05,34.73492355,0.002528014,0.001237717,0.008593775
160812-C,D0498-1b    8/12/2016 5:28:59 PM,0.018716015,0.000963019,0.608445692,0.539651387,6.954790399,31.11935664,1.263534747,2.614155644,0.748645406,6.979667083,0.001417731,0.378812564,0.029080894,0.136077375,0.031169414,2.492255948,0.00062843,0.00086751,10.53195208,0.054579134,0.29370841,0.004709566,0.064600216,0.015851341,0.027880938,0.001732082,0.002091645,0.000496042,0.022661882,0.000847238,0.045282607,0.002509953,0.004979869,0.000607505,0.002500013,0.000858684,0.000213107,0.001470619,0.000336762,0.002540976,0.000528269,0.001502633,0.000204542,0.001281171,0.000167391,0.000493653,0.000105064,0.00078492,1.06E-05,1.96E-05,34.98217266,0.002302725,0.00126124,0.008518984
160812-C,D0498-2a    8/12/2016 5:31:41 PM,0.01945271,0.000705277,0.799690059,0.427745513,6.701294715,36.29561259,0.720495201,0.541291357,0.842646322,1.512900093,0.001036572,0.477662756,0.030947341,0.004186795,0.035727506,2.311370378,0.00044738,0.000691666,15.94801927,0.040388696,0.148012665,0.005270826,0.021313658,0.007383699,0.020851229,0.001711533,0.001585003,0.000999566,0.017828235,0.000635782,0.064179529,0.001289292,0.003452803,0.000311443,0.001218926,0.000410479,0.000110843,0.000602813,0.000159374,0.001248859,0.000252541,0.000810115,0.000112346,0.000781096,0.000102675,0.00037403,0.000135255,0.000795225,8.96E-06,1.38E-05,32.97603985,0.002194215,0.001016734,0.00647436
160812-C,D0498-2b    8/12/2016 5:33:57 PM,0.019939342,0.000799887,0.86101049,0.408476612,7.257579841,40.59407804,0.743948573,0.804196486,1.080025035,2.227858305,0.001078618,0.464848311,0.028258145,0.004636322,0.033150814,2.150389864,0.000403182,0.000681112,9.544915568,0.038756218,0.151670237,0.00679339,0.031213762,0.007687697,0.022439002,0.001817472,0.001486503,0.001020746,0.019136519,0.000709855,0.07082055,0.00145858,0.003594305,0.00034457,0.001328202,0.000405237,0.000100742,0.000658764,0.000161468,0.001335233,0.000277772,0.000839429,0.000122794,0.000771313,0.000110031,0.000394933,0.000136203,0.000770904,1.01E-05,1.91E-05,33.39758018,0.002165143,0.001071729,0.006516733
160812-C,D0499-1a    8/12/2016 5:36:39 PM,0.022995909,0.000831309,0.56902212,0.307626626,7.567087759,45.71326152,0.148724278,0.3889746,1.323306516,0.950963236,0.000907425,0.519243983,0.020213836,0.6715362,0.221709354,2.12962423,0.001717893,0.003251944,9.262187518,0.198081793,0.013693995,0.006445139,0.016595013,0.014108227,0.019389118,0.002325146,0.002333803,0.002718161,0.028529172,0.000451049,0.213338612,0.001653971,0.003243156,0.000424256,0.001909424,0.000949362,0.000227789,0.001618833,0.000331401,0.002241677,0.000425757,0.001087382,0.00012016,0.000649916,8.21E-05,0.000489781,8.25E-05,0.000552557,4.13E-06,1.88E-05,29.63266294,0.001488659,0.000615121,0.007924783
160812-C,D0499-1b    8/12/2016 5:38:54 PM,0.020402586,0.000296458,0.528227331,0.313633445,7.26757516,45.27941036,0.114379615,0.403647982,1.17448046,1.186283859,0.000816901,0.493209696,0.021875076,0.516641877,0.21422892,1.931672596,0.001270124,0.002547808,9.848865096,0.178618164,0.015144036,0.00556464,0.02025821,0.01577921,0.019047757,0.002344867,0.002246236,0.001256849,0.029291876,0.000363685,0.207943896,0.001897961,0.003575541,0.000456102,0.002185965,0.000986093,0.000260714,0.001771503,0.000378457,0.00245618,0.00046611,0.001233003,0.00013956,0.000727608,0.00010165,0.000448499,8.23E-05,0.000683866,8.47E-06,2.18E-05,30.15398346,0.001607937,0.000669656,0.008532739
160812-C,D0499-2a    8/12/2016 5:41:35 PM,0.02075513,0.000301915,0.484984204,0.384357625,8.307128675,44.82012892,0.18821283,0.478108756,1.229765629,1.54162791,0.000869158,0.788355048,0.023539103,1.01552802,0.298337354,3.206420152,0.002556719,0.004404223,9.376025395,0.198248591,0.011975161,0.005555804,0.021267525,0.015612916,0.012957078,0.002405877,0.00251547,0.004324501,0.029134496,0.000477272,0.215867426,0.002174037,0.004036559,0.000543762,0.002431762,0.001057078,0.000276583,0.001927747,0.000378295,0.002416895,0.000460642,0.001154263,0.000137595,0.00072402,9.94E-05,0.000330865,0.000119921,0.00063983,5.14E-06,2.15E-05,27.27923947,0.001536632,0.000849192,0.007689855
160812-C,D0499-2b    8/12/2016 5:43:51 PM,0.020209981,0.000306257,0.461578786,0.376983355,8.18600222,46.03349084,0.182075713,0.610459922,1.159168885,1.821628629,0.001047311,0.771246764,0.025284926,0.693679559,0.26678967,2.740830249,0.00205348,0.00359987,9.007292772,0.15886807,0.013931716,0.005243661,0.025461594,0.016901252,0.013581358,0.002305537,0.002456106,0.001821162,0.027527197,0.000429028,0.219991741,0.002314875,0.004258919,0.000561007,0.002556775,0.001146449,0.000293682,0.002102115,0.000408186,0.002704308,0.000475123,0.001230995,0.000143006,0.000785164,9.46E-05,0.000333654,0.000127647,0.000688658,2.84E-06,1.86E-05,27.11678278,0.001541822,0.000938021,0.008243119
160812-C,D0500-1a    8/12/2016 5:46:31 PM,0.01441187,0.000499393,0.187349817,0.33594148,9.837551001,32.61586378,0.087541384,0.590723658,0.973121843,0.667473159,0.000504236,0.212284853,0.013232973,0.004686818,0.203677718,2.381097001,0.000638531,0.000877829,14.83056937,5.853032608,0.036852242,0.002988485,0.012884975,0.006610741,0.008143683,0.013353746,0.020860391,0.001689484,0.033483593,0.00035999,0.035104232,0.00230569,0.005751585,0.000600138,0.002268948,0.000566127,0.000141099,0.000774153,0.000147865,0.00088227,0.00017003,0.000440464,4.34E-05,0.000313303,4.40E-05,0.000165931,0.000144651,0.000752325,4.76E-06,2.59E-05,30.97900028,0.010018235,0.001075664,0.010952224
160812-C,D0500-1b    8/12/2016 5:48:46 PM,0.012266391,0.000180098,0.141145,0.377403927,13.56326733,31.01288413,0.083077421,0.586396237,0.835879853,0.906715903,0.000694628,0.249380365,0.013861441,0.004620098,0.210191705,2.345327993,0.000601694,0.000854469,13.41668746,5.335106458,0.032236663,0.002884344,0.015545914,0.006083659,0.009638069,0.013486534,0.020055235,0.001198764,0.027689329,0.000373806,0.040342282,0.002710415,0.006484704,0.000682102,0.002529011,0.000656291,0.00015363,0.000796071,0.000147915,0.001006969,0.000143907,0.000432445,5.33E-05,0.000253972,2.74E-05,0.000167936,0.000198566,0.000704974,1.43E-05,2.08E-05,30.69431361,0.009765357,0.001192376,0.011466816
160812-C,D0500-2a    8/12/2016 5:51:29 PM,0.013147252,0.001171366,0.19612965,0.51471388,15.11670249,32.15940212,0.119932068,0.054426158,1.328467106,1.184529302,0.00119582,0.324131546,0.027202941,0.000614923,0.089511427,2.217608604,0.000450696,0.000744826,11.78359702,0.325313293,0.037807622,0.0033316,0.038444048,0.07259399,0.016529455,0.004769377,0.003627901,0.001049675,0.021057611,0.00023575,0.692488632,0.005723544,0.012203132,0.001530086,0.006647484,0.003207496,0.000902237,0.007856456,0.001553468,0.009937425,0.001846735,0.004433848,0.000465644,0.002336069,0.000323466,0.000525266,0.000341291,0.001466782,0.000008897,1.47E-05,33.56347801,0.009555717,0.003289286,0.011424839
